Analysis_Type	Date	ID	Raw_File_Path	Rep	Sample_Type	Sensor	Site	Temp	Cleaned_raw_file_path	Averaged_file_path
c	71918	AC9_071918_y20_fil_c_2_T17_8	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_y20_fil_c_2_T17_8.dat	2	fil	AC9	y20	17.8	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_y20_fil_c_2_T17_8.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_summary_stats/AC9_071918_y20_fil_c_2_T17_8.csv
c	71918	AC9_071918_y20_fil_c_3_T17_6	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_y20_fil_c_3_T17_6.dat	3	fil	AC9	y20	17.6	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_y20_fil_c_3_T17_6.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_summary_stats/AC9_071918_y20_fil_c_3_T17_6.csv
c	71918	AC9_071918_y20_fil_c_4_T17_5	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_071918_y20_fil_c_4_T17_5.dat	4	fil	AC9	y20	17.5	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_071918_y20_fil_c_4_T17_5.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_summary_stats/AC9_071918_y20_fil_c_4_T17_5.csv
a	72118	AC9_072118_fai_cal_a_1_T26_7	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_072118_fai_cal_a_1_T26_7.dat	1	cal	AC9	fai	26.7	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_072118_fai_cal_a_1_T26_7.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_summary_stats/AC9_072118_fai_cal_a_1_T26_7.csv
a	72118	AC9_072118_fai_cal_a_2_T25_7	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_072118_fai_cal_a_2_T25_7.dat	2	cal	AC9	fai	25.7	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_072118_fai_cal_a_2_T25_7.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_summary_stats/AC9_072118_fai_cal_a_2_T25_7.csv
a	72118	AC9_072118_fai_cal_a_3_T25_4	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_072118_fai_cal_a_3_T25_4.dat	3	cal	AC9	fai	25.4	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_072118_fai_cal_a_3_T25_4.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_summary_stats/AC9_072118_fai_cal_a_3_T25_4.csv
c	72118	AC9_072118_fai_cal_c_1_T26_7	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_072118_fai_cal_c_1_T26_7.dat	1	cal	AC9	fai	26.7	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_072118_fai_cal_c_1_T26_7.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_summary_stats/AC9_072118_fai_cal_c_1_T26_7.csv
c	72118	AC9_072118_fai_cal_c_2_T25_7	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_072118_fai_cal_c_2_T25_7.dat	2	cal	AC9	fai	25.7	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_072118_fai_cal_c_2_T25_7.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_summary_stats/AC9_072118_fai_cal_c_2_T25_7.csv
c	72118	AC9_072118_fai_cal_c_3_T25_4	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_072118_fai_cal_c_3_T25_4.dat	3	cal	AC9	fai	25.4	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_072118_fai_cal_c_3_T25_4.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_summary_stats/AC9_072118_fai_cal_c_3_T25_4.csv
a	72118	AC9_072118_fav_cal_a_1_T26_3	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_072118_fav_cal_a_1_T26_3.dat	1	cal	AC9	fav	26.3	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_072118_fav_cal_a_1_T26_3.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_summary_stats/AC9_072118_fav_cal_a_1_T26_3.csv
c	72118	AC9_072118_fav_cal_c_1_T26_3	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_072118_fav_cal_c_1_T26_3.dat	1	cal	AC9	fav	26.3	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_072118_fav_cal_c_1_T26_3.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_summary_stats/AC9_072118_fav_cal_c_1_T26_3.csv
a	81618	AC9_081618_sea_cal_a_1_T18_5	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_081618_sea_cal_a_1_T18_5.dat	1	cal	AC9	sea	18.5	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_081618_sea_cal_a_1_T18_5.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_summary_stats/AC9_081618_sea_cal_a_1_T18_5.csv
a	81618	AC9_081618_sea_cal_a_2_T18_5	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_081618_sea_cal_a_2_T18_5.dat	2	cal	AC9	sea	18.5	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_081618_sea_cal_a_2_T18_5.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_summary_stats/AC9_081618_sea_cal_a_2_T18_5.csv
a	81618	AC9_081618_sea_cal_a_3_T18_5	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_081618_sea_cal_a_3_T18_5.dat	3	cal	AC9	sea	18.5	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_081618_sea_cal_a_3_T18_5.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_summary_stats/AC9_081618_sea_cal_a_3_T18_5.csv
a	81618	AC9_081618_sea_cal_a_4_T18_5	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_081618_sea_cal_a_4_T18_5.dat	4	cal	AC9	sea	18.5	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_081618_sea_cal_a_4_T18_5.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_summary_stats/AC9_081618_sea_cal_a_4_T18_5.csv
c	81618	AC9_081618_sea_cal_c_1_T18_5	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_081618_sea_cal_c_1_T18_5.dat	1	cal	AC9	sea	18.5	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_081618_sea_cal_c_1_T18_5.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_summary_stats/AC9_081618_sea_cal_c_1_T18_5.csv
c	81618	AC9_081618_sea_cal_c_2_T18_5	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_081618_sea_cal_c_2_T18_5.dat	2	cal	AC9	sea	18.5	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_081618_sea_cal_c_2_T18_5.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_summary_stats/AC9_081618_sea_cal_c_2_T18_5.csv
c	81618	AC9_081618_sea_cal_c_3_T18_5	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_081618_sea_cal_c_3_T18_5.dat	3	cal	AC9	sea	18.5	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_081618_sea_cal_c_3_T18_5.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_summary_stats/AC9_081618_sea_cal_c_3_T18_5.csv
c	81618	AC9_081618_sea_cal_c_4_T18_5	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_1_renamed_originals/AC9_081618_sea_cal_c_4_T18_5.dat	4	cal	AC9	sea	18.5	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/1_2_cleaned_originals/cleaned_raw_AC9_081618_sea_cal_c_4_T18_5.csv	/Users/Petrichor/Documents/FreshwatersOpticsToolkit/Data/2_summary_stats/AC9_081618_sea_cal_c_4_T18_5.csv
